20.5,8.03049918,-0.011239506,0.000252269,164.0471126,-0.016428687,0.001216294,8.030507045,0.012522737,8.03083675,-0.011397241,0.000255072
20.6,8.03083675,-0.011397241,0.000255072,164.8501633,-0.016575892,0.001241521,8.030844837,0.012583824,8.03117418,-0.01155582,0.00025788
20.7,8.03117418,-0.01155582,0.00025788,165.6532478,-0.01671857,0.001267028,8.031182494,0.01264491,8.031511464,-0.011715241,0.000260695
20.8,8.031511464,-0.011715241,0.000260695,166.456366,-0.016856579,0.001292816,8.031520008,0.012705997,8.031848597,-0.011875502,0.000263515
20.9,8.031848597,-0.011875502,0.000263515,167.259518,-0.016989775,0.001318886,8.031857377,0.012767083,8.032185574,-0.012036602,0.000266342
21,8.032185574,-0.012036602,0.000266342,168.0627037,-0.017118016,0.001345237,8.032194593,0.01282817,8.032522391,-0.012198539,0.000269175
21.1,8.032522391,-0.012198539,0.000269175,168.8659232,-0.017241156,0.001371872,8.032531653,0.012889257,8.032859041,-0.012361311,0.000272014
21.2,8.032859041,-0.012361311,0.000272014,169.6691763,-0.01735905,0.001398789,8.032868552,0.012950343,8.033195521,-0.012524918,0.00027486
21.3,8.033195521,-0.012524918,0.00027486,170.4724632,-0.017471553,0.00142599,8.033205285,0.01301143,8.033531826,-0.012689358,0.000277711
21.4,8.033531826,-0.012689358,0.000277711,171.2757837,-0.017578517,0.001453476,8.033541848,0.013072516,8.033867951,-0.012854628,0.000280569
21.5,8.033867951,-0.012854628,0.000280569,172.0791379,-0.017679797,0.001481248,8.033878235,0.013133603,8.034203893,-0.013020728,0.000283432
21.6,8.034203893,-0.013020728,0.000283432,172.8825257,-0.017775245,0.001509304,8.034214444,0.013194689,8.034539646,-0.013187656,0.000286302
21.7,8.034539646,-0.013187656,0.000286302,173.6859472,-0.01786471,0.001537648,8.034550469,0.013255776,8.034875207,-0.013355411,0.000289178
21.8,8.034875207,-0.013355411,0.000289178,174.4894022,-0.017948046,0.001566278,8.034886306,0.013316862,8.035210571,-0.013523991,0.000292061
21.9,8.035210571,-0.013523991,0.000292061,175.2928908,-0.018025101,0.001595196,8.035221952,0.013377949,8.035545735,-0.013693394,0.000294949
22,8.035545735,-0.013693394,0.000294949,176.096413,-0.018095726,0.001624402,8.035557403,0.013439035,8.035880695,-0.013863619,0.000297844
22.1,8.035880695,-0.013863619,0.000297844,176.8999687,-0.018159768,0.001653897,8.035892654,0.013500122,8.036215446,-0.014034665,0.000300745
22.2,8.036215446,-0.014034665,0.000300745,177.703558,-0.018217077,0.001683681,8.036227702,0.013561208,8.036549986,-0.01420653,0.000303652
22.3,8.036549986,-0.01420653,0.000303652,178.5071808,-0.0182675,0.001713756,8.036562543,0.013622295,8.03688431,-0.014379213,0.000306566
22.4,8.03688431,-0.014379213,0.000306566,179.310837,-0.018310884,0.001744121,8.036897174,0.013683381,8.037218416,-0.014552712,0.000309485
22.5,8.037218416,-0.014552712,0.000309485,180.1145268,-0.018347074,0.001774777,8.037231591,0.013744468,8.037552299,-0.014727026,0.000312411
22.6,8.037552299,-0.014727026,0.000312411,180.9182499,-0.018375916,0.001805726,8.037565791,0.013805554,8.037885956,-0.014902153,0.000315343
22.7,8.037885956,-0.014902153,0.000315343,181.7220065,-0.018397255,0.001836967,8.03789977,0.013866641,8.038219384,-0.015078092,0.000318281
22.8,8.038219384,-0.015078092,0.000318281,182.5257965,-0.018410936,0.001868501,8.038233526,0.013927727,8.03855258,-0.015254842,0.000321226
22.9,8.03855258,-0.015254842,0.000321226,183.3296198,-0.018416801,0.001900329,8.038567054,0.013988814,8.03888554,-0.015432401,0.000324177
23,8.03888554,-0.015432401,0.000324177,184.1334765,-0.018414694,0.001932452,8.038900353,0.0140499,8.039218262,-0.015610767,0.000327134
